time,open,high,low,close,tick_volume,spread,real_volume
2022-05-06 21:00:00+00:00,1.05499,1.0558,1.05434,1.0547,3008,7,0
2022-05-06 22:00:00+00:00,1.0547,1.05562,1.0536,1.05474,3419,7,0
2022-05-06 23:00:00+00:00,1.05474,1.05478,1.05401,1.05452,1042,7,0
2022-05-09 00:00:00+00:00,1.05411,1.05446,1.05369,1.05414,161,8,0
2022-05-09 01:00:00+00:00,1.05414,1.05434,1.05357,1.05375,1219,7,0
2022-05-09 02:00:00+00:00,1.05375,1.05385,1.05306,1.05321,1299,7,0
2022-05-09 03:00:00+00:00,1.0532,1.05352,1.05179,1.0519,2449,7,0
2022-05-09 04:00:00+00:00,1.0519,1.05265,1.05136,1.05238,2763,7,0
2022-05-09 05:00:00+00:00,1.05238,1.05238,1.05063,1.05064,2022,7,0
2022-05-09 06:00:00+00:00,1.05064,1.05126,1.05026,1.05099,1699,7,0
2022-05-09 07:00:00+00:00,1.05099,1.0516,1.05054,1.0512,1408,7,0
2022-05-09 08:00:00+00:00,1.0512,1.05121,1.05028,1.05072,1878,7,0
2022-05-09 09:00:00+00:00,1.05072,1.05139,1.0495,1.05026,2936,7,0
2022-05-09 10:00:00+00:00,1.05026,1.05293,1.04977,1.05116,5123,7,0
2022-05-09 11:00:00+00:00,1.05115,1.052,1.05011,1.0507,3712,7,0
2022-05-09 12:00:00+00:00,1.05072,1.05301,1.05044,1.05278,3041,7,0
2022-05-09 13:00:00+00:00,1.05278,1.05497,1.05258,1.05448,3352,7,0
2022-05-09 14:00:00+00:00,1.05447,1.05522,1.05322,1.05465,3852,7,0
2022-05-09 15:00:00+00:00,1.05464,1.05733,1.05444,1.0562,5447,7,0
2022-05-09 16:00:00+00:00,1.05621,1.0563,1.05303,1.0532,5893,7,0
2022-05-09 17:00:00+00:00,1.05322,1.05341,1.05167,1.05272,5024,7,0
2022-05-09 18:00:00+00:00,1.05274,1.05627,1.05267,1.05566,4117,7,0
2022-05-09 19:00:00+00:00,1.05565,1.05923,1.05547,1.05732,4148,7,0
2022-05-09 20:00:00+00:00,1.05732,1.05748,1.05524,1.0558,3459,7,0
2022-05-09 21:00:00+00:00,1.05582,1.05665,1.05504,1.05657,3139,7,0
2022-05-09 22:00:00+00:00,1.05657,1.05754,1.05557,1.05579,3784,7,0
2022-05-09 23:00:00+00:00,1.05577,1.05619,1.05567,1.05574,871,7,0
2022-05-10 00:00:00+00:00,1.0557,1.05597,1.05494,1.05565,460,9,0
2022-05-10 01:00:00+00:00,1.05565,1.0558,1.05523,1.05567,1411,7,0
2022-05-10 02:00:00+00:00,1.05566,1.05689,1.05565,1.05628,1228,7,0
2022-05-10 03:00:00+00:00,1.0563,1.05647,1.05529,1.05576,3227,7,0
2022-05-10 04:00:00+00:00,1.05577,1.05686,1.05548,1.05618,3656,7,0
2022-05-10 05:00:00+00:00,1.05617,1.05794,1.05594,1.0572300000000001,3256,7,0
2022-05-10 06:00:00+00:00,1.05722,1.05793,1.05691,1.0578400000000001,2063,7,0
2022-05-10 07:00:00+00:00,1.05785,1.05807,1.05736,1.05755,1328,7,0
2022-05-10 08:00:00+00:00,1.05756,1.05851,1.05733,1.05764,2421,7,0
2022-05-10 09:00:00+00:00,1.05763,1.05789,1.0559,1.056,3250,7,0
2022-05-10 10:00:00+00:00,1.056,1.05777,1.05509,1.05569,4451,7,0
2022-05-10 11:00:00+00:00,1.05567,1.05753,1.05538,1.05719,3537,7,0
2022-05-10 12:00:00+00:00,1.05722,1.05756,1.05367,1.0539,3215,7,0
2022-05-10 13:00:00+00:00,1.0539,1.05535,1.05352,1.05529,3032,7,0
2022-05-10 14:00:00+00:00,1.05529,1.05663,1.05468,1.0553,3229,7,0
2022-05-10 15:00:00+00:00,1.05529,1.05611,1.05482,1.05515,3692,7,0
2022-05-10 16:00:00+00:00,1.05513,1.05745,1.05409,1.05436,4822,7,0
2022-05-10 17:00:00+00:00,1.05436,1.05532,1.05272,1.05407,6148,7,0
2022-05-10 18:00:00+00:00,1.05409,1.05464,1.05252,1.05305,5330,7,0
2022-05-10 19:00:00+00:00,1.05305,1.05465,1.05261,1.05336,4063,7,0
2022-05-10 20:00:00+00:00,1.05336,1.05411,1.05264,1.05374,3274,7,0
2022-05-10 21:00:00+00:00,1.05374,1.05397,1.05272,1.05304,2905,7,0
2022-05-10 22:00:00+00:00,1.05305,1.05383,1.0528,1.05352,2410,7,0
2022-05-10 23:00:00+00:00,1.05352,1.05353,1.05272,1.05296,892,7,0
2022-05-11 00:00:00+00:00,1.05313,1.0538,1.05228,1.05281,403,25,0
2022-05-11 01:00:00+00:00,1.0528,1.05348,1.05265,1.05329,617,7,0
2022-05-11 02:00:00+00:00,1.05333,1.05342,1.05285,1.05287,639,7,0
2022-05-11 03:00:00+00:00,1.05287,1.05365,1.05268,1.05309,1419,7,0
2022-05-11 04:00:00+00:00,1.05311,1.05345,1.05253,1.05333,1873,7,0
2022-05-11 05:00:00+00:00,1.05333,1.05376,1.05289,1.05345,1674,7,0
2022-05-11 06:00:00+00:00,1.05343,1.05387,1.05323,1.05364,1090,7,0
2022-05-11 07:00:00+00:00,1.05363,1.05431,1.05336,1.05408,1094,7,0
2022-05-11 08:00:00+00:00,1.05408,1.05499,1.05391,1.05457,2750,7,0
2022-05-11 09:00:00+00:00,1.05457,1.05489,1.0537,1.05414,2782,7,0
2022-05-11 10:00:00+00:00,1.05414,1.05606,1.05414,1.05519,3832,7,0
2022-05-11 11:00:00+00:00,1.05519,1.05743,1.05492,1.05678,4272,7,0
2022-05-11 12:00:00+00:00,1.05675,1.05754,1.05569,1.05631,3048,7,0
2022-05-11 13:00:00+00:00,1.05631,1.05672,1.05448,1.05461,2412,7,0
2022-05-11 14:00:00+00:00,1.0546,1.05566,1.0543,1.05448,3208,7,0
2022-05-11 15:00:00+00:00,1.05448,1.0556,1.05013,1.05204,7932,7,0
2022-05-11 16:00:00+00:00,1.05203,1.05768,1.05177,1.05601,9365,7,0
2022-05-11 17:00:00+00:00,1.056,1.05699,1.05438,1.05478,7849,7,0
2022-05-11 18:00:00+00:00,1.05481,1.05545,1.05322,1.0537,5551,7,0
2022-05-11 19:00:00+00:00,1.0537,1.05453,1.05285,1.05304,4697,7,0
2022-05-11 20:00:00+00:00,1.05304,1.05352,1.05147,1.05169,4133,7,0
2022-05-11 21:00:00+00:00,1.0517,1.05353,1.0517,1.05309,4744,7,0
2022-05-11 22:00:00+00:00,1.05308,1.05312,1.05133,1.05155,3326,7,0
2022-05-11 23:00:00+00:00,1.05156,1.05156,1.05097,1.05128,1092,7,0
2022-05-12 00:00:00+00:00,1.05132,1.05158,1.05098,1.05135,400,8,0
2022-05-12 01:00:00+00:00,1.05132,1.05175,1.05111,1.05167,830,7,0
2022-05-12 02:00:00+00:00,1.0517,1.0518,1.05105,1.05116,812,7,0
2022-05-12 03:00:00+00:00,1.05116,1.05284,1.05072,1.05228,2787,7,0
2022-05-12 04:00:00+00:00,1.05228,1.05287,1.0519,1.05228,2647,7,0
2022-05-12 05:00:00+00:00,1.05228,1.05289,1.0512299999999999,1.05153,1948,7,0
2022-05-12 06:00:00+00:00,1.05153,1.05265,1.05143,1.0522,1715,7,0
2022-05-12 07:00:00+00:00,1.05219,1.05253,1.05166,1.05175,1242,7,0
2022-05-12 08:00:00+00:00,1.05176,1.05204,1.04996,1.0501,2111,7,0
2022-05-12 09:00:00+00:00,1.05011,1.05148,1.04904,1.05034,4106,7,0
2022-05-12 10:00:00+00:00,1.05033,1.05048,1.04428,1.04593,7654,7,0
2022-05-12 11:00:00+00:00,1.04593,1.04648,1.04403,1.04403,4252,7,0
2022-05-12 12:00:00+00:00,1.04404,1.04459,1.04218,1.04269,4191,7,0
2022-05-12 13:00:00+00:00,1.04269,1.0441,1.04262,1.04367,3169,7,0
2022-05-12 14:00:00+00:00,1.04363,1.0443500000000001,1.03885,1.03991,4382,7,0
2022-05-12 15:00:00+00:00,1.03991,1.04378,1.03947,1.04148,5492,7,0
2022-05-12 16:00:00+00:00,1.04146,1.04255,1.03963,1.03987,6047,7,0
2022-05-12 17:00:00+00:00,1.03986,1.04167,1.03832,1.04118,6267,7,0
2022-05-12 18:00:00+00:00,1.04119,1.04245,1.03712,1.03745,4134,7,0
2022-05-12 19:00:00+00:00,1.03746,1.03904,1.03542,1.03576,4886,7,0
2022-05-12 20:00:00+00:00,1.03574,1.03742,1.03539,1.03684,3650,7,0
2022-05-12 21:00:00+00:00,1.03682,1.03747,1.03649,1.03699,2929,7,0
2022-05-12 22:00:00+00:00,1.03703,1.03767,1.03674,1.03729,3324,7,0
2022-05-12 23:00:00+00:00,1.03728,1.03826,1.03723,1.03784,758,7,0
2022-05-13 00:00:00+00:00,1.03767,1.03821,1.03737,1.03788,379,7,0
2022-05-13 01:00:00+00:00,1.03788,1.03834,1.03774,1.03777,833,7,0
2022-05-13 02:00:00+00:00,1.03783,1.03838,1.0377,1.03782,1088,7,0
2022-05-13 03:00:00+00:00,1.03782,1.03835,1.03729,1.03786,2078,7,0
2022-05-13 04:00:00+00:00,1.03788,1.03893,1.03742,1.03774,2612,7,0
2022-05-13 05:00:00+00:00,1.03774,1.03913,1.03771,1.03895,2096,7,0
2022-05-13 06:00:00+00:00,1.03895,1.03977,1.03875,1.03909,1819,7,0
2022-05-13 07:00:00+00:00,1.03908,1.03971,1.03888,1.03967,1317,7,0
2022-05-13 08:00:00+00:00,1.03967,1.04011,1.03943,1.03952,1382,7,0
2022-05-13 09:00:00+00:00,1.03953,1.04055,1.0385,1.03923,3577,7,0
2022-05-13 10:00:00+00:00,1.03926,1.04194,1.03833,1.04155,5319,7,0
2022-05-13 11:00:00+00:00,1.04155,1.04192,1.03984,1.04079,3387,7,0
2022-05-13 12:00:00+00:00,1.04079,1.04086,1.0372,1.03733,3482,7,0
2022-05-13 13:00:00+00:00,1.03733,1.03889,1.03706,1.03879,2943,7,0
2022-05-13 14:00:00+00:00,1.03879,1.03981,1.03818,1.03824,2661,7,0
2022-05-13 15:00:00+00:00,1.03825,1.03922,1.03732,1.03774,3069,7,0
2022-05-13 16:00:00+00:00,1.03774,1.03792,1.03491,1.0364,4811,7,0
2022-05-13 17:00:00+00:00,1.03637,1.03963,1.03637,1.03939,5621,7,0
2022-05-13 18:00:00+00:00,1.03942,1.04156,1.03915,1.04112,3234,7,0
2022-05-13 19:00:00+00:00,1.04112,1.0415,1.04055,1.04086,2101,7,0
2022-05-13 20:00:00+00:00,1.04086,1.04157,1.0397,1.03984,1952,7,0
2022-05-13 21:00:00+00:00,1.03984,1.04051,1.03933,1.04045,2344,7,0
2022-05-13 22:00:00+00:00,1.04044,1.04082,1.0396,1.04011,1545,7,0
2022-05-13 23:00:00+00:00,1.04015,1.04096,1.03994,1.04067,763,7,0
2022-05-16 00:00:00+00:00,1.03987,1.04021,1.03952,1.03982,327,7,0
2022-05-16 01:00:00+00:00,1.03982,1.04138,1.03977,1.04048,2149,7,0
2022-05-16 02:00:00+00:00,1.04051,1.04053,1.03973,1.03977,1770,7,0
2022-05-16 03:00:00+00:00,1.03977,1.04107,1.03973,1.04097,2141,7,0
2022-05-16 04:00:00+00:00,1.04099,1.04168,1.04,1.0405,2422,7,0
2022-05-16 05:00:00+00:00,1.0405,1.0405,1.03938,1.04022,3733,7,0
2022-05-16 06:00:00+00:00,1.04022,1.04025,1.03888,1.03964,2197,7,0
2022-05-16 07:00:00+00:00,1.03963,1.03998,1.03932,1.03993,1375,7,0
2022-05-16 08:00:00+00:00,1.03993,1.04076,1.03991,1.04009,1690,7,0
2022-05-16 09:00:00+00:00,1.04009,1.04092,1.03947,1.04036,3117,7,0
2022-05-16 10:00:00+00:00,1.04035,1.04257,1.04026,1.04085,4433,7,0
2022-05-16 11:00:00+00:00,1.04084,1.0434,1.04064,1.04326,3428,7,0
2022-05-16 12:00:00+00:00,1.04326,1.04355,1.04147,1.04155,2287,7,0
2022-05-16 13:00:00+00:00,1.04156,1.04381,1.0415,1.04355,2408,7,0
2022-05-16 14:00:00+00:00,1.04355,1.04377,1.04173,1.04183,2812,7,0
2022-05-16 15:00:00+00:00,1.04183,1.04342,1.04125,1.04232,3377,7,0
2022-05-16 16:00:00+00:00,1.04231,1.0433,1.04018,1.0404,4270,7,0
2022-05-16 17:00:00+00:00,1.0404,1.0422,1.03892,1.04027,5233,7,0
2022-05-16 18:00:00+00:00,1.04026,1.04196,1.03973,1.04193,3170,7,0
2022-05-16 19:00:00+00:00,1.04194,1.04279,1.04155,1.04247,1791,7,0
2022-05-16 20:00:00+00:00,1.04247,1.04277,1.04175,1.04251,1640,7,0
2022-05-16 21:00:00+00:00,1.0425,1.04415,1.04211,1.04369,2273,7,0
2022-05-16 22:00:00+00:00,1.04368,1.04428,1.04301,1.0432,1964,7,0
2022-05-16 23:00:00+00:00,1.0432,1.0435,1.04297,1.04337,606,7,0
2022-05-17 00:00:00+00:00,1.04324,1.04359,1.04303,1.04341,202,13,0
2022-05-17 01:00:00+00:00,1.04336,1.0438,1.04283,1.0435699999999999,1122,7,0
2022-05-17 02:00:00+00:00,1.0435699999999999,1.04394,1.04351,1.04388,849,7,0
2022-05-17 03:00:00+00:00,1.04388,1.04539,1.04388,1.04467,2161,7,0
2022-05-17 04:00:00+00:00,1.04466,1.04494,1.04346,1.04488,2452,7,0
2022-05-17 05:00:00+00:00,1.04488,1.04498,1.04369,1.0437400000000001,1540,7,0
2022-05-17 06:00:00+00:00,1.04376,1.04426,1.04317,1.04397,1516,7,0
2022-05-17 07:00:00+00:00,1.044,1.04437,1.04356,1.04404,997,7,0
2022-05-17 08:00:00+00:00,1.04403,1.04515,1.04402,1.04469,1607,7,0
2022-05-17 09:00:00+00:00,1.04467,1.04641,1.04459,1.04577,3084,7,0
2022-05-17 10:00:00+00:00,1.04577,1.04743,1.04513,1.04637,3795,7,0
2022-05-17 11:00:00+00:00,1.04634,1.04918,1.0456,1.04899,4139,7,0
2022-05-17 12:00:00+00:00,1.04901,1.04914,1.04687,1.04749,3048,7,0
2022-05-17 13:00:00+00:00,1.0475,1.05273,1.0475,1.05153,4835,7,0
2022-05-17 14:00:00+00:00,1.05153,1.05554,1.05142,1.05393,4591,7,0
2022-05-17 15:00:00+00:00,1.0539,1.05492,1.05272,1.05426,4603,7,0
2022-05-17 16:00:00+00:00,1.05428,1.05435,1.0525,1.05396,4271,7,0
2022-05-17 17:00:00+00:00,1.054,1.0545,1.05253,1.05343,4644,7,0
2022-05-17 18:00:00+00:00,1.05343,1.05435,1.05275,1.05325,2922,7,0
2022-05-17 19:00:00+00:00,1.05323,1.05505,1.05301,1.05427,2588,7,0
2022-05-17 20:00:00+00:00,1.05427,1.05524,1.05388,1.05457,2217,7,0
2022-05-17 21:00:00+00:00,1.05458,1.05544,1.0521,1.05428,8466,7,0
2022-05-17 22:00:00+00:00,1.0543,1.05498,1.05374,1.05457,2954,7,0
2022-05-17 23:00:00+00:00,1.05456,1.05533,1.05422,1.055,1266,7,0
2022-05-18 00:00:00+00:00,1.05475,1.05513,1.05453,1.0549,431,8,0
2022-05-18 01:00:00+00:00,1.05492,1.05526,1.05473,1.0549,696,7,0
2022-05-18 02:00:00+00:00,1.0549,1.05502,1.05452,1.05486,980,7,0
2022-05-18 03:00:00+00:00,1.05484,1.05634,1.05479,1.0555,2170,7,0
2022-05-18 04:00:00+00:00,1.0555,1.05569,1.0536,1.05391,2538,7,0
2022-05-18 05:00:00+00:00,1.05391,1.05407,1.05312,1.0535,1637,7,0
2022-05-18 06:00:00+00:00,1.05351,1.0536,1.05243,1.05322,1864,7,0
2022-05-18 07:00:00+00:00,1.05323,1.05353,1.05282,1.05289,1556,7,0
2022-05-18 08:00:00+00:00,1.05289,1.05403,1.05289,1.05387,1946,7,0
2022-05-18 09:00:00+00:00,1.05389,1.05396,1.05166,1.05208,3217,7,0
2022-05-18 10:00:00+00:00,1.0521,1.05242,1.05132,1.0516,3670,7,0
2022-05-18 11:00:00+00:00,1.0516,1.05205,1.0493999999999999,1.05074,3547,7,0
2022-05-18 12:00:00+00:00,1.05075,1.0524,1.05058,1.0524,2689,7,0
2022-05-18 13:00:00+00:00,1.05237,1.05289,1.05147,1.05182,2699,7,0
2022-05-18 14:00:00+00:00,1.05182,1.0522,1.05044,1.05102,3068,7,0
2022-05-18 15:00:00+00:00,1.05103,1.05259,1.05103,1.05213,3311,7,0
2022-05-18 16:00:00+00:00,1.05213,1.05412,1.05162,1.05176,4333,7,0
2022-05-18 17:00:00+00:00,1.05177,1.0524,1.04942,1.05097,5045,7,0
2022-05-18 18:00:00+00:00,1.05099,1.05148,1.04887,1.04909,4450,7,0
2022-05-18 19:00:00+00:00,1.0491,1.04978,1.04822,1.04869,3129,7,0
2022-05-18 20:00:00+00:00,1.04869,1.04882,1.04757,1.04775,2820,7,0
2022-05-18 21:00:00+00:00,1.04775,1.04851,1.04726,1.04736,2429,7,0
2022-05-18 22:00:00+00:00,1.04737,1.04752,1.04645,1.04658,2542,7,0
2022-05-18 23:00:00+00:00,1.04657,1.04667,1.046,1.04603,1471,7,0
2022-05-19 00:00:00+00:00,1.04612,1.04646,1.04603,1.04623,265,7,0
2022-05-19 01:00:00+00:00,1.04617,1.04747,1.04617,1.04742,1472,7,0
2022-05-19 02:00:00+00:00,1.04742,1.04748,1.04698,1.04729,1370,7,0
2022-05-19 03:00:00+00:00,1.0473,1.05003,1.04678,1.04868,3384,7,0
2022-05-19 04:00:00+00:00,1.04868,1.04906,1.04785,1.04864,3083,7,0
2022-05-19 05:00:00+00:00,1.04863,1.05007,1.04831,1.04965,2572,7,0
2022-05-19 06:00:00+00:00,1.04965,1.05064,1.04955,1.04998,2373,7,0
2022-05-19 07:00:00+00:00,1.04999,1.05065,1.04959,1.04959,1636,7,0
2022-05-19 08:00:00+00:00,1.04959,1.05017,1.04855,1.04862,2391,7,0
2022-05-19 09:00:00+00:00,1.0486,1.04936,1.04752,1.04786,3130,7,0
2022-05-19 10:00:00+00:00,1.04785,1.04943,1.04647,1.04923,4864,7,0
2022-05-19 11:00:00+00:00,1.04922,1.05085,1.04794,1.04962,4478,7,0
2022-05-19 12:00:00+00:00,1.0496,1.05015,1.0487,1.04994,3638,7,0
2022-05-19 13:00:00+00:00,1.04994,1.05346,1.0495700000000001,1.05279,3803,7,0
2022-05-19 14:00:00+00:00,1.05279,1.05391,1.05131,1.05175,4528,7,0
2022-05-19 15:00:00+00:00,1.05173,1.05447,1.05162,1.05375,4978,7,0
2022-05-19 16:00:00+00:00,1.05375,1.05711,1.05363,1.0558,6630,7,0
2022-05-19 17:00:00+00:00,1.0558,1.05931,1.05522,1.05907,7743,7,0
2022-05-19 18:00:00+00:00,1.05905,1.05984,1.05754,1.05864,5611,7,0
2022-05-19 19:00:00+00:00,1.05864,1.05953,1.05796,1.05932,3413,7,0
2022-05-19 20:00:00+00:00,1.05933,1.06068,1.05862,1.06044,3613,7,0
2022-05-19 21:00:00+00:00,1.06045,1.06061,1.05954,1.05979,3183,7,0
2022-05-19 22:00:00+00:00,1.05979,1.06014,1.0583,1.0591,2791,7,0
2022-05-19 23:00:00+00:00,1.05907,1.05907,1.05809,1.05833,1109,7,0
2022-05-20 00:00:00+00:00,1.05801,1.05869,1.05759,1.05811,195,7,0
2022-05-20 01:00:00+00:00,1.05814,1.05868,1.05796,1.05804,1524,7,0
2022-05-20 02:00:00+00:00,1.05807,1.05834,1.0578,1.05793,1290,7,0
2022-05-20 03:00:00+00:00,1.05794,1.05835,1.05681,1.0576,2006,7,0
2022-05-20 04:00:00+00:00,1.0576,1.05811,1.05685,1.05731,2868,7,0
2022-05-20 05:00:00+00:00,1.05729,1.05734,1.05546,1.05596,2296,7,0
2022-05-20 06:00:00+00:00,1.05596,1.05667,1.05588,1.05659,1416,7,0
2022-05-20 07:00:00+00:00,1.05658,1.05742,1.05621,1.05735,1748,7,0
2022-05-20 08:00:00+00:00,1.05736,1.0593,1.05709,1.05907,2586,7,0
2022-05-20 09:00:00+00:00,1.05907,1.05919,1.05763,1.05779,3561,7,0
2022-05-20 10:00:00+00:00,1.05779,1.05826,1.05651,1.05761,4499,7,0
2022-05-20 11:00:00+00:00,1.05762,1.0581,1.05543,1.05771,3918,7,0
2022-05-20 12:00:00+00:00,1.05771,1.05925,1.05719,1.0591,2647,7,0
2022-05-20 13:00:00+00:00,1.05911,1.05985,1.05838,1.05888,2728,7,0
2022-05-20 14:00:00+00:00,1.05885,1.05886,1.05658,1.05663,3011,7,0
2022-05-20 15:00:00+00:00,1.05662,1.05798,1.05609,1.05641,3477,7,0
2022-05-20 16:00:00+00:00,1.05641,1.05708,1.05555,1.05624,4570,7,0
2022-05-20 17:00:00+00:00,1.05624,1.05653,1.054,1.05562,5486,7,0
2022-05-20 18:00:00+00:00,1.05563,1.05638,1.05448,1.05582,4148,7,0
2022-05-20 19:00:00+00:00,1.05582,1.056,1.05393,1.05485,3492,7,0
2022-05-20 20:00:00+00:00,1.05485,1.05541,1.0544,1.05446,3574,7,0
2022-05-20 21:00:00+00:00,1.05447,1.05483,1.05326,1.05454,3411,7,0
2022-05-20 22:00:00+00:00,1.05454,1.05593,1.05437,1.0557,2727,7,0
2022-05-20 23:00:00+00:00,1.05569,1.0567,1.05524,1.0559,1184,7,0
2022-05-23 00:00:00+00:00,1.0562,1.05629,1.05509,1.05601,133,12,0
2022-05-23 01:00:00+00:00,1.05591,1.05768,1.05583,1.05763,1453,7,0
2022-05-23 02:00:00+00:00,1.05762,1.05778,1.05688,1.05688,1252,7,0
2022-05-23 03:00:00+00:00,1.05687,1.05901,1.05678,1.05826,2533,7,0
2022-05-23 04:00:00+00:00,1.05826,1.05903,1.05793,1.05877,2382,7,0
2022-05-23 05:00:00+00:00,1.05876,1.05943,1.0586,1.05879,1663,7,0
2022-05-23 06:00:00+00:00,1.05881,1.05932,1.0584500000000001,1.05922,1516,7,0
2022-05-23 07:00:00+00:00,1.05922,1.05945,1.05894,1.05905,1094,7,0
2022-05-23 08:00:00+00:00,1.05905,1.06139,1.05882,1.05991,2212,7,0
2022-05-23 09:00:00+00:00,1.0599,1.06093,1.05947,1.06057,3888,7,0
2022-05-23 10:00:00+00:00,1.06053,1.06092,1.05923,1.06004,4012,7,0
2022-05-23 11:00:00+00:00,1.06004,1.06484,1.06004,1.06458,5758,7,0
2022-05-23 12:00:00+00:00,1.06458,1.06872,1.06449,1.06781,5163,7,0
2022-05-23 13:00:00+00:00,1.06783,1.06811,1.06631,1.06755,3222,7,0
2022-05-23 14:00:00+00:00,1.06756,1.06809,1.06539,1.06572,3260,7,0
2022-05-23 15:00:00+00:00,1.0657,1.06601,1.0647199999999999,1.06487,3622,7,0
2022-05-23 16:00:00+00:00,1.06488,1.0667200000000001,1.06441,1.06658,3374,7,0
2022-05-23 17:00:00+00:00,1.0665499999999999,1.0678,1.0654,1.0668,4620,7,0
2022-05-23 18:00:00+00:00,1.06682,1.06909,1.06641,1.06692,3779,7,0
2022-05-23 19:00:00+00:00,1.06692,1.06806,1.06653,1.06769,2169,7,0
2022-05-23 20:00:00+00:00,1.0677,1.06881,1.06713,1.0684,2122,7,0
2022-05-23 21:00:00+00:00,1.06841,1.0697,1.0679400000000001,1.06929,2126,7,0
2022-05-23 22:00:00+00:00,1.06929,1.06936,1.06831,1.06865,1619,7,0
2022-05-23 23:00:00+00:00,1.06865,1.06932,1.0685,1.06916,811,7,0
2022-05-24 00:00:00+00:00,1.0689899999999999,1.06923,1.06817,1.06878,229,8,0
2022-05-24 01:00:00+00:00,1.06879,1.06936,1.0679,1.06831,1038,7,0
2022-05-24 02:00:00+00:00,1.06831,1.06892,1.06807,1.06834,958,7,0
2022-05-24 03:00:00+00:00,1.06833,1.06858,1.0667,1.06689,1469,7,0
2022-05-24 04:00:00+00:00,1.06689,1.06751,1.06663,1.06674,1492,7,0
2022-05-24 05:00:00+00:00,1.06674,1.06675,1.06607,1.0664,1164,7,0
2022-05-24 06:00:00+00:00,1.0664,1.06734,1.0664,1.06724,952,7,0
2022-05-24 07:00:00+00:00,1.06725,1.06732,1.06626,1.06631,816,7,0
2022-05-24 08:00:00+00:00,1.06629,1.06687,1.06621,1.06679,1391,7,0
2022-05-24 09:00:00+00:00,1.0668,1.06929,1.0665499999999999,1.06837,2887,7,0
2022-05-24 10:00:00+00:00,1.06841,1.07358,1.06841,1.07306,5777,7,0
2022-05-24 11:00:00+00:00,1.07306,1.07334,1.07007,1.07043,4622,7,0
2022-05-24 12:00:00+00:00,1.07043,1.07187,1.0704,1.07112,2981,7,0
2022-05-24 13:00:00+00:00,1.07112,1.07195,1.07045,1.07091,2612,7,0
2022-05-24 14:00:00+00:00,1.07092,1.07275,1.07018,1.07142,3147,7,0
2022-05-24 15:00:00+00:00,1.0714299999999999,1.07225,1.06955,1.07074,3593,7,0
2022-05-24 16:00:00+00:00,1.07073,1.07389,1.07038,1.07339,5277,7,0
2022-05-24 17:00:00+00:00,1.07339,1.07468,1.07203,1.07265,6469,7,0
2022-05-24 18:00:00+00:00,1.07265,1.07436,1.07214,1.0743,3964,7,0
2022-05-24 19:00:00+00:00,1.0743,1.0748199999999999,1.07284,1.07307,3114,7,0
2022-05-24 20:00:00+00:00,1.07307,1.0737,1.07262,1.07318,2352,7,0
2022-05-24 21:00:00+00:00,1.07318,1.07324,1.07218,1.07244,2563,7,0
2022-05-24 22:00:00+00:00,1.07244,1.07383,1.07241,1.073,2396,7,0
2022-05-24 23:00:00+00:00,1.073,1.07378,1.073,1.07355,637,7,0
2022-05-25 00:00:00+00:00,1.07332,1.07355,1.07236,1.07317,379,8,0
2022-05-25 01:00:00+00:00,1.07317,1.07387,1.073,1.07378,706,7,0
2022-05-25 02:00:00+00:00,1.07378,1.07386,1.07318,1.07325,666,7,0
2022-05-25 03:00:00+00:00,1.07325,1.07362,1.0718,1.07227,1859,7,0
2022-05-25 04:00:00+00:00,1.07229,1.07232,1.07104,1.07119,2271,7,0
2022-05-25 05:00:00+00:00,1.07119,1.07197,1.07029,1.07062,2642,7,0
2022-05-25 06:00:00+00:00,1.07063,1.07148,1.07044,1.07135,1430,7,0
2022-05-25 07:00:00+00:00,1.07135,1.07139,1.07048,1.07053,1216,7,0
2022-05-25 08:00:00+00:00,1.07051,1.07087,1.07023,1.07081,1281,7,0
2022-05-25 09:00:00+00:00,1.07081,1.07081,1.06913,1.06974,3294,7,0
2022-05-25 10:00:00+00:00,1.06974,1.06995,1.06814,1.0683799999999999,4257,7,0
2022-05-25 11:00:00+00:00,1.0683799999999999,1.06858,1.06665,1.06698,3760,7,0
2022-05-25 12:00:00+00:00,1.06697,1.0679,1.06621,1.06755,2912,7,0
2022-05-25 13:00:00+00:00,1.06752,1.06774,1.06553,1.0665499999999999,2802,7,0
2022-05-25 14:00:00+00:00,1.0665499999999999,1.06734,1.06538,1.0659399999999999,3664,7,0
2022-05-25 15:00:00+00:00,1.06595,1.06646,1.06421,1.06506,4293,7,0
2022-05-25 16:00:00+00:00,1.06508,1.0672,1.06475,1.0667,3850,7,0
2022-05-25 17:00:00+00:00,1.06671,1.06868,1.06587,1.06779,4527,7,0
2022-05-25 18:00:00+00:00,1.06779,1.06821,1.06562,1.06566,3253,7,0
2022-05-25 19:00:00+00:00,1.06567,1.06638,1.06536,1.06543,2226,7,0
2022-05-25 20:00:00+00:00,1.06543,1.06749,1.06516,1.06715,1955,7,0
2022-05-25 21:00:00+00:00,1.06711,1.06897,1.06614,1.06878,6401,7,0
2022-05-25 22:00:00+00:00,1.06878,1.06943,1.0676,1.06769,2218,7,0
2022-05-25 23:00:00+00:00,1.06769,1.06806,1.06734,1.0678,1322,7,0
2022-05-26 00:00:00+00:00,1.06836,1.06906,1.06707,1.06799,940,7,0
